player_id,player_name,recent_team,position,week,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,result
00-0034414,B.Scott,PHI,RB,4,SF,0,0,0.0,0,0.0,2,1.0,0,0,0.0,0,0.1,,-1.4502503,,,,,1.0
00-0034414,B.Scott,PHI,RB,5,PIT,0,0,0.0,0,0.0,1,3.0,0,0,0.0,0,0.3,,-0.31744123,,,,,0.0
00-0034414,B.Scott,PHI,RB,6,BAL,0,0,0.0,0,0.0,2,4.0,0,2,5.0,0,0.9,,0.07508442,-3.0233681,0.102564104,0.008241759,0.15961538,0.0
00-0034414,B.Scott,PHI,RB,7,NYG,0,0,0.0,0,0.0,12,46.0,0,3,46.0,1,15.2,,-2.5644164,5.1675887,0.12195122,0.03794038,0.2094851,0.0
00-0034414,B.Scott,PHI,RB,8,DAL,0,0,0.0,0,0.0,15,70.0,0,2,9.0,0,7.9,,-1.5816278,0.31277332,0.07692308,0.027874565,0.13489681,1.0
00-0034414,B.Scott,PHI,RB,10,NYG,0,0,0.0,0,0.0,3,63.0,1,1,11.0,0,13.4,,5.0224876,-1.0392133,0.027777778,0.021341464,0.05660569,1.0
00-0034414,B.Scott,PHI,RB,11,CLE,0,0,0.0,0,0.0,5,24.0,0,3,26.0,0,5.0,,1.4687635,1.1791109,0.0882353,0.038596492,0.15937048,1.0
00-0034414,B.Scott,PHI,RB,12,SEA,0,0,0.0,0,0.0,2,7.0,0,5,40.0,0,4.7,,-0.038228117,0.11639129,0.14285715,0.037037037,0.24021164,0.0
00-0034414,B.Scott,PHI,RB,13,GB,0,0,0.0,0,0.0,2,9.0,0,0,0.0,0,0.9,,-0.8075163,-1.7110505,0.08,0.07063197,0.16944239,1.0
00-0034414,B.Scott,PHI,RB,14,NO,0,0,0.0,0,0.0,3,6.0,0,1,11.0,0,1.7,,-1.5139793,0.5527609,0.03846154,-0.032258064,0.035111662,1.0
00-0034414,B.Scott,PHI,RB,15,ARI,0,0,0.0,0,0.0,0,0.0,0,1,7.0,0,0.7,,,-0.100161105,0.025,-0.01055409,0.030112138,1.0
00-0034414,B.Scott,PHI,RB,16,DAL,0,0,0.0,0,0.0,2,17.0,0,0,0.0,0,1.7,,0.060987536,,,,,1.0
00-0034414,B.Scott,PHI,RB,17,WAS,0,0,0.0,0,0.0,15,65.0,0,2,14.0,0,7.9,,-1.3324032,-1.9178648,0.1724138,0.17063493,0.37806514,0.0
00-0034653,D.Burnett,PHI,WR,3,CIN,0,0,0.0,0,0.0,0,0.0,0,3,19.0,0,1.9,,,-0.39034733,0.09090909,0.04643963,0.16887137,0.0
00-0035243,M.Sanders,PHI,RB,2,LA,0,0,0.0,0,0.0,20,95.0,1,3,36.0,0,17.1,,1.1737955,-2.3956547,0.17073171,0.09765625,0.32445693,0.0
00-0035243,M.Sanders,PHI,RB,3,CIN,0,0,0.0,0,0.0,18,95.0,0,4,12.0,0,10.7,,1.0340998,-5.0204215,0.18181819,0.14551084,0.37458485,0.0
00-0035243,M.Sanders,PHI,RB,4,SF,0,0,0.0,0,0.0,13,46.0,0,2,30.0,0,7.6,,-1.4015789,-1.4623234,0.15384616,-0.013157895,0.2215587,1.0
00-0035243,M.Sanders,PHI,RB,5,PIT,0,0,0.0,0,0.0,11,80.0,2,2,19.0,0,21.9,,2.6938126,0.5243824,0.11111111,0.021097047,0.1814346,0.0
00-0035243,M.Sanders,PHI,RB,6,BAL,0,0,0.0,0,0.0,9,118.0,0,1,-6.0,0,11.2,,3.861556,-1.7986861,0.051282052,0.046703298,0.109615386,0.0
00-0035243,M.Sanders,PHI,RB,10,NYG,0,0,0.0,0,0.0,15,85.0,0,2,10.0,0,11.5,,2.694882,-1.5728935,0.1388889,0.021341464,0.22327235,1.0
00-0035243,M.Sanders,PHI,RB,11,CLE,0,0,0.0,0,0.0,16,66.0,0,3,15.0,0,6.1,,-6.6489987,-9.478812,0.14705883,0.0,0.22058824,1.0
00-0035243,M.Sanders,PHI,RB,12,SEA,0,0,0.0,0,0.0,6,15.0,0,2,7.0,0,4.2,,-2.3211553,-0.007643526,0.071428575,0.0030864198,0.10930335,0.0
00-0035243,M.Sanders,PHI,RB,13,GB,0,0,0.0,0,0.0,10,31.0,0,0,0.0,0,3.1,,-2.1593702,-0.17006512,0.04,0.003717472,0.06260223,1.0
00-0035243,M.Sanders,PHI,RB,14,NO,0,0,0.0,0,0.0,14,115.0,2,4,21.0,0,25.6,,2.3613942,-0.0038413361,0.1923077,-0.038709678,0.26136476,1.0
00-0035243,M.Sanders,PHI,RB,15,ARI,0,0,0.0,0,0.0,17,64.0,0,1,26.0,0,9.0,,-4.1452456,1.4377512,0.05,-0.018469658,0.06207124,1.0
00-0035243,M.Sanders,PHI,RB,16,DAL,0,0,0.0,0,0.0,15,57.0,1,4,27.0,0,14.4,,1.5345868,0.7082602,0.1764706,0.006153846,0.26901358,1.0
00-0035246,J.Arcega-Whiteside,PHI,WR,2,LA,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-6.9681606,0.048780486,0.1015625,0.14426447,0.0
00-0035246,J.Arcega-Whiteside,PHI,WR,5,PIT,0,0,0.0,0,0.0,0,0.0,0,1,37.0,0,3.7,,,-0.47300678,0.027777778,0.07172996,0.09187764,0.0
00-0035246,J.Arcega-Whiteside,PHI,WR,6,BAL,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,2.0,,,-0.6242889,0.025641026,0.032967035,0.06153846,0.0
00-0035246,J.Arcega-Whiteside,PHI,WR,7,NYG,0,0,0.0,0,0.0,0,0.0,0,1,8.0,0,0.8,,,1.0234315,0.024390243,0.008130081,0.042276423,0.0
00-0035246,J.Arcega-Whiteside,PHI,WR,17,WAS,0,0,0.0,0,0.0,0,0.0,0,2,40.0,0,4.0,,,4.413061,0.10344828,0.18253969,0.2829502,0.0
00-0035529,H.Butler,PHI,WR,7,NYG,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-2.6381636,0.024390243,0.008130081,0.042276423,0.0
00-0035592,T.Fulgham,PHI,WR,4,SF,0,0,0.0,0,0.0,0,0.0,0,2,57.0,1,11.7,,,4.891204,0.115384616,0.36842105,0.43097165,1.0
00-0035592,T.Fulgham,PHI,WR,5,PIT,0,0,0.0,0,0.0,0,0.0,0,10,152.0,1,21.2,,,13.894164,0.3611111,0.29324895,0.7469409,0.0
00-0035592,T.Fulgham,PHI,WR,6,BAL,0,0,0.0,0,0.0,0,0.0,0,6,75.0,1,13.5,,,6.006726,0.25641027,0.28846154,0.58653843,0.0
00-0035592,T.Fulgham,PHI,WR,7,NYG,0,0,0.0,0,0.0,0,0.0,0,5,73.0,0,7.3,,,1.0437304,0.2682927,0.3604336,0.65474254,0.0
00-0035592,T.Fulgham,PHI,WR,8,DAL,0,0,0.0,0,0.0,0,0.0,0,6,78.0,1,13.8,,,6.5905256,0.26923078,0.2369338,0.5696998,1.0
00-0035592,T.Fulgham,PHI,WR,10,NYG,0,0,0.0,0,0.0,0,0.0,0,1,8.0,0,0.8,,,-2.707749,0.1388889,0.22865854,0.36839432,1.0
00-0035592,T.Fulgham,PHI,WR,11,CLE,0,0,0.0,0,0.0,0,0.0,0,1,8.0,0,0.8,,,-4.06002,0.20588236,0.32982457,0.53970075,1.0
00-0035592,T.Fulgham,PHI,WR,12,SEA,0,0,0.0,0,0.0,0,0.0,0,2,16.0,0,1.6,,,-0.08336966,0.04761905,0.046296295,0.10383598,0.0
00-0035592,T.Fulgham,PHI,WR,13,GB,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.0025847,0.08,0.10037175,0.19026022,1.0
00-0035592,T.Fulgham,PHI,WR,15,ARI,0,0,0.0,0,0.0,0,0.0,0,2,30.0,0,3.0,,,2.0532725,0.05,0.079155676,0.13040897,1.0
00-0035592,T.Fulgham,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,2,27.0,0,2.7,,,-2.6006658,0.0882353,0.12923077,0.22281449,1.0
00-0035592,T.Fulgham,PHI,WR,17,WAS,0,0,0.0,0,0.0,0,0.0,0,1,15.0,0,1.5,,,-0.10734221,0.06896552,0.07539683,0.15622605,0.0
00-0036000,A.Killins,PHI,RB,4,SF,0,0,0.0,0,0.0,1,-12.0,0,1,2.0,0,-1.0,,-1.7750083,-0.26891345,0.03846154,-0.02631579,0.039271254,1.0
00-0036271,Q.Watkins,PHI,WR,14,NO,0,0,0.0,0,0.0,0,0.0,0,1,3.0,0,0.3,,,-0.4907954,0.03846154,-0.032258064,0.035111662,1.0
00-0036271,Q.Watkins,PHI,WR,15,ARI,0,0,0.0,0,0.0,0,0.0,0,3,40.0,1,10.0,,,4.8619943,0.1,0.029023746,0.17031662,1.0
00-0036271,Q.Watkins,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,2,57.0,0,5.7,,,2.493548,0.0882353,0.25230768,0.30896834,1.0
00-0036271,Q.Watkins,PHI,WR,17,WAS,0,0,0.0,0,0.0,0,0.0,0,1,6.0,0,0.6,,,-5.028777,0.1724138,0.1388889,0.35584292,0.0
00-0036278,J.Huntley,PHI,RB,1,WAS,0,0,0.0,0,0.0,1,1.0,0,0,0.0,0,0.1,,0.9926027,,,,,1.0
00-0036278,J.Huntley,PHI,RB,7,NYG,0,0,0.0,0,0.0,2,13.0,0,0,0.0,0,1.3,,0.8587043,-0.77290344,0.024390243,0.0,0.036585364,0.0
00-0036278,J.Huntley,PHI,RB,17,WAS,0,0,0.0,0,0.0,2,5.0,0,1,0.0,0,0.5,,-0.85035384,-0.57307124,0.03448276,-0.003968254,0.048946362,0.0
00-0036387,J.Reagor,PHI,WR,1,WAS,0,0,0.0,0,0.0,0,0.0,0,1,55.0,0,5.5,,,1.671167,0.0952381,0.26153848,0.32593405,1.0
00-0036387,J.Reagor,PHI,WR,2,LA,0,0,0.0,0,0.0,0,0.0,0,4,41.0,0,4.1,,,1.437931,0.09756097,0.05859375,0.18735708,0.0
00-0036387,J.Reagor,PHI,WR,8,DAL,0,0,0.0,0,0.0,1,6.0,0,3,16.0,1,10.2,,0.22843194,-4.046842,0.23076923,0.26132405,0.5290807,1.0
00-0036387,J.Reagor,PHI,WR,10,NYG,0,0,0.0,0,0.0,0,0.0,0,4,47.0,0,4.7,,,1.190436,0.19444445,0.29268292,0.49654472,1.0
00-0036387,J.Reagor,PHI,WR,11,CLE,0,0,0.0,0,0.0,0,0.0,0,4,52.0,0,5.2,,,6.500374,0.14705883,0.20701754,0.3655005,1.0
00-0036387,J.Reagor,PHI,WR,12,SEA,0,0,0.0,0,0.0,0,0.0,0,3,11.0,0,1.1,,,-5.574786,0.16666667,0.19753087,0.3882716,0.0
00-0036387,J.Reagor,PHI,WR,13,GB,0,0,0.0,0,0.0,1,11.0,0,1,34.0,0,10.5,,0.81150454,3.2503865,0.04,0.11524164,0.14066915,1.0
00-0036387,J.Reagor,PHI,WR,14,NO,0,0,0.0,0,0.0,1,19.0,0,2,46.0,0,6.5,,1.0604303,2.3921323,0.15384616,0.38709676,0.501737,1.0
00-0036387,J.Reagor,PHI,WR,15,ARI,0,0,0.0,0,0.0,1,-10.0,0,5,49.0,0,3.9,,-1.6739751,-1.0824881,0.2,0.27440634,0.49208444,1.0
00-0036387,J.Reagor,PHI,WR,16,DAL,0,0,0.0,0,0.0,0,0.0,0,3,30.0,0,3.0,,,-3.9260511,0.20588236,0.15384616,0.41651583,1.0
00-0036387,J.Reagor,PHI,WR,17,WAS,0,0,0.0,0,0.0,0,0.0,0,1,15.0,0,1.5,,,0.9362278,0.03448276,0.05952381,0.09339081,0.0
00-0036389,J.Hurts,PHI,QB,3,CIN,0,0,0.0,0,0.0,2,5.0,0,0,0.0,0,0.5,,-0.010660967,,,,,0.0
00-0036389,J.Hurts,PHI,QB,4,SF,0,0,0.0,0,0.0,3,18.0,0,0,0.0,0,1.8,,-1.7507567,,,,,1.0
00-0036389,J.Hurts,PHI,QB,5,PIT,1,1,18.0,0,0.0,0,0.0,0,0,0.0,0,0.72,1.1660502,,,,,,0.0
00-0036389,J.Hurts,PHI,QB,6,BAL,0,0,0.0,0,0.0,2,23.0,0,1,3.0,0,2.6,,1.3547683,-0.17026706,0.025641026,-0.016483517,0.026923077,0.0
00-0036389,J.Hurts,PHI,QB,7,NYG,0,0,0.0,0,0.0,2,2.0,0,0,0.0,0,0.2,,-1.3915602,,,,,0.0
00-0036389,J.Hurts,PHI,QB,8,DAL,1,1,9.0,0,0.0,0,0.0,0,0,0.0,0,0.36,0.68572843,,,,,,1.0
00-0036389,J.Hurts,PHI,QB,10,NYG,0,0,0.0,0,0.0,2,-1.0,0,0,0.0,0,-0.1,,-0.090786025,,,,,1.0
00-0036389,J.Hurts,PHI,QB,11,CLE,0,0,0.0,0,0.0,1,6.0,0,0,0.0,0,0.6,,0.17697935,,,,,1.0
00-0036389,J.Hurts,PHI,QB,12,SEA,1,1,6.0,0,0.0,0,0.0,0,0,0.0,0,0.24,0.04932305,,,,,,0.0
00-0036389,J.Hurts,PHI,QB,13,GB,5,12,109.0,1,1.0,5,29.0,0,0,0.0,0,9.26,2.2398372,-0.43184838,,,,,1.0
00-0036389,J.Hurts,PHI,QB,14,NO,17,30,167.0,1,0.0,18,106.0,0,0,0.0,0,19.28,0.5698672,-1.7613404,,,,,1.0
00-0036389,J.Hurts,PHI,QB,15,ARI,24,44,338.0,3,0.0,11,63.0,1,0,0.0,0,37.82,5.5868626,3.612344,,,,,1.0
00-0036389,J.Hurts,PHI,QB,16,DAL,21,39,342.0,1,2.0,9,69.0,0,0,0.0,0,18.58,-2.3457136,-2.7071984,,,,,1.0
00-0036389,J.Hurts,PHI,QB,17,WAS,7,20,72.0,0,1.0,8,34.0,2,0,0.0,0,16.28,-12.573129,5.7787886,,,,,0.0
00-0036398,J.Hightower,PHI,WR,1,WAS,0,0,0.0,0,0.0,0,0.0,0,1,-2.0,0,-0.2,,,-7.3799677,0.0952381,0.06153846,0.18593407,1.0
00-0036398,J.Hightower,PHI,WR,3,CIN,0,0,0.0,0,0.0,0,0.0,0,2,19.0,0,1.9,,,0.99161536,0.06818182,0.07739938,0.1564523,0.0
00-0036398,J.Hightower,PHI,WR,4,SF,0,0,0.0,0,0.0,0,0.0,0,2,22.0,0,2.2,,,3.5196784,0.07692308,0.10526316,0.18906882,1.0
00-0036398,J.Hightower,PHI,WR,5,PIT,0,0,0.0,0,0.0,0,0.0,0,2,18.0,0,3.8,,,-0.32660577,0.16666667,0.443038,0.5601266,0.0
00-0036398,J.Hightower,PHI,WR,6,BAL,0,0,0.0,0,0.0,0,0.0,0,1,50.0,0,5.0,,,1.8423456,0.102564104,0.33791208,0.3903846,0.0
00-0036398,J.Hightower,PHI,WR,7,NYG,0,0,0.0,0,0.0,0,0.0,0,1,59.0,0,5.9,,,-0.075254485,0.048780486,0.17886178,0.19837399,0.0
00-0036398,J.Hightower,PHI,WR,8,DAL,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-4.1887727,0.115384616,0.35191637,0.4194184,1.0
00-0036398,J.Hightower,PHI,WR,12,SEA,0,0,0.0,0,0.0,0,0.0,0,1,1.0,0,0.1,,,-0.53289306,0.023809524,-0.0061728396,0.031393297,0.0
00-0036398,J.Hightower,PHI,WR,13,GB,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.6321559,0.08,0.078066915,0.17464684,1.0
00-0036398,J.Hightower,PHI,WR,17,WAS,0,0,0.0,0,0.0,1,1.0,0,0,0.0,0,0.1,,-0.55647945,-1.7675352,0.06896552,0.25,0.27844828,0.0
00-0021206,J.McCown,PHI,QB,2,ATL,3,5,24.0,0,0.0,0,0.0,0,0,0.0,0,0.96,1.1289297,,,,,,0.0
00-0021206,J.McCown,PHI,QB,5,NYJ,0,0,0.0,0,0.0,2,-2.0,0,0,0.0,0,-0.2,,0.0,,,,,0.0
00-0021206,J.McCown,PHI,QB,18,SEA,18,24,174.0,0,0.0,5,23.0,0,0,0.0,0,9.26,-4.1329827,0.88409334,,,,,1.0
00-0023564,D.Sproles,PHI,RB,1,WAS,0,0,0.0,0,0.0,9,47.0,0,3,16.0,0,8.3,,-2.9799948,-0.8170069,0.07692308,-0.008746356,0.10926217,1.0
00-0023564,D.Sproles,PHI,RB,2,ATL,0,0,0.0,0,0.0,0,0.0,0,2,5.0,0,0.5,,,-0.27664867,0.06382979,0.009090909,0.102108315,0.0
00-0023564,D.Sproles,PHI,RB,3,DET,0,0,0.0,0,0.0,2,4.0,0,0,0.0,0,0.4,,-0.74001855,-0.85127455,0.027777778,0.010025063,0.04868421,0.0
00-0023564,D.Sproles,PHI,RB,4,GB,0,0,0.0,0,0.0,1,4.0,0,0,0.0,0,0.4,,-0.20122236,,,,,1.0
00-0023564,D.Sproles,PHI,RB,5,NYJ,0,0,0.0,0,0.0,3,4.0,0,0,0.0,0,0.4,,-0.8241869,-1.461869,0.035714287,0.027906977,0.07310631,0.0
00-0023564,D.Sproles,PHI,RB,9,CHI,0,0,0.0,0,0.0,2,7.0,0,1,3.0,0,1.0,,-0.15218176,-1.0540937,0.051282052,0.013201321,0.086164,0.0
00-0026189,D.Jackson,PHI,WR,1,WAS,0,0,0.0,0,0.0,0,0.0,0,8,154.0,2,27.4,,,15.253049,0.23076923,0.41399416,0.6359498,1.0
00-0026189,D.Jackson,PHI,WR,9,CHI,0,0,0.0,0,0.0,0,0.0,0,1,5.0,0,0.5,,,0.016032971,0.025641026,0.01650165,0.050012693,0.0
00-0029137,A.Jeffery,PHI,WR,1,WAS,0,0,0.0,0,0.0,1,2.0,1,5,49.0,1,17.1,,0.6571755,2.690744,0.17948718,0.1632653,0.3835165,1.0
00-0029137,A.Jeffery,PHI,WR,4,GB,0,0,0.0,0,0.0,0,0.0,0,3,38.0,1,9.8,,,0.43651664,0.33333334,0.4728261,0.8309783,1.0
00-0029137,A.Jeffery,PHI,WR,5,NYJ,0,0,0.0,0,0.0,0,0.0,0,6,52.0,0,5.2,,,-0.48498306,0.2857143,0.13488372,0.52299005,0.0
00-0029137,A.Jeffery,PHI,WR,6,MIN,0,0,0.0,0,0.0,0,0.0,0,10,76.0,1,13.6,,,2.0297544,0.29268292,0.16,0.5510244,0.0
00-0029137,A.Jeffery,PHI,WR,7,DAL,0,0,0.0,0,0.0,0,0.0,0,2,38.0,0,3.8,,,-2.4922986,0.2,0.30100334,0.5107023,0.0
00-0029137,A.Jeffery,PHI,WR,8,BUF,0,0,0.0,0,0.0,0,0.0,0,4,64.0,0,6.4,,,4.3253193,0.25,0.58677685,0.7857438,1.0
00-0029137,A.Jeffery,PHI,WR,9,CHI,0,0,0.0,0,0.0,0,0.0,0,4,36.0,0,3.6,,,-0.5253432,0.20512821,0.339934,0.54564613,0.0
00-0029137,A.Jeffery,PHI,WR,13,MIA,0,0,0.0,0,0.0,0,0.0,0,9,137.0,1,19.7,,,6.1745963,0.35555556,0.5842451,0.9423049,1.0
00-0029137,A.Jeffery,PHI,WR,14,NYG,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-1.9954407,0.04,0.12738854,0.14917198,1.0
00-0030061,Z.Ertz,PHI,TE,1,WAS,0,0,0.0,0,0.0,0,0.0,0,5,54.0,0,5.4,,,4.0375667,0.17948718,0.11953353,0.35290423,1.0
00-0030061,Z.Ertz,PHI,TE,2,ATL,0,0,0.0,0,0.0,0,0.0,0,8,72.0,0,9.2,,,-5.5300756,0.34042552,0.3181818,0.7333656,0.0
00-0030061,Z.Ertz,PHI,TE,3,DET,0,0,0.0,0,0.0,0,0.0,0,4,64.0,0,6.4,,,3.039619,0.19444445,0.1679198,0.40921053,0.0
00-0030061,Z.Ertz,PHI,TE,4,GB,0,0,0.0,0,0.0,0,0.0,0,7,65.0,0,6.5,,,4.579923,0.2962963,0.3152174,0.66509664,1.0
00-0030061,Z.Ertz,PHI,TE,5,NYJ,0,0,0.0,0,0.0,0,0.0,0,5,57.0,1,11.7,,,4.5443892,0.25,0.33953488,0.6126744,0.0
00-0030061,Z.Ertz,PHI,TE,6,MIN,0,0,0.0,0,0.0,0,0.0,0,4,54.0,0,3.4,,,-3.8525546,0.2195122,0.24533333,0.5010016,0.0
00-0030061,Z.Ertz,PHI,TE,7,DAL,0,0,0.0,0,0.0,0,0.0,0,2,38.0,0,3.8,,,-0.06268517,0.24,0.32107022,0.58474916,0.0
00-0030061,Z.Ertz,PHI,TE,8,BUF,0,0,0.0,0,0.0,0,0.0,0,2,20.0,0,2.0,,,0.76289123,0.16666667,0.38016528,0.5161157,1.0
00-0030061,Z.Ertz,PHI,TE,9,CHI,0,0,0.0,0,0.0,0,0.0,0,9,103.0,1,16.3,,,12.959635,0.2820513,0.25082508,0.5986545,0.0
00-0030061,Z.Ertz,PHI,TE,11,NE,0,0,0.0,0,0.0,0,0.0,0,9,94.0,0,9.4,,,1.9433937,0.28947368,0.24033149,0.60244256,1.0
00-0030061,Z.Ertz,PHI,TE,12,SEA,0,0,0.0,0,0.0,0,0.0,0,12,91.0,1,15.1,,,5.082091,0.31111112,0.2857143,0.6666667,0.0
00-0030061,Z.Ertz,PHI,TE,13,MIA,0,0,0.0,0,0.0,0,0.0,0,3,24.0,0,2.4,,,-0.6134775,0.13333334,0.11597374,0.28118163,1.0
00-0030061,Z.Ertz,PHI,TE,14,NYG,0,0,0.0,0,0.0,0,0.0,0,9,91.0,2,21.1,,,4.3285947,0.26,0.37261146,0.650828,1.0
00-0030061,Z.Ertz,PHI,TE,15,WAS,0,0,0.0,0,0.0,0,0.0,0,5,61.0,1,12.1,,,4.313344,0.25,0.47867298,0.7100711,1.0
00-0030061,Z.Ertz,PHI,TE,16,DAL,0,0,0.0,0,0.0,0,0.0,0,4,28.0,0,2.8,,,-1.3275585,0.15,0.26600984,0.4112069,1.0
00-0030061,Z.Ertz,PHI,TE,18,SEA,0,0,0.0,0,0.0,0,0.0,0,2,44.0,0,4.4,,,1.4575956,0.16,0.33333334,0.47333333,1.0
00-0031299,J.Matthews,PHI,TE,11,NE,0,0,0.0,0,0.0,0,0.0,0,1,6.0,0,0.6,,,-5.660968,0.15789473,0.21823205,0.38960454,1.0
00-0031299,J.Matthews,PHI,TE,12,SEA,0,0,0.0,0,0.0,0,0.0,0,3,27.0,0,2.7,,,-2.633565,0.13333334,0.35164836,0.44615385,0.0
00-0031549,N.Agholor,PHI,WR,1,WAS,0,0,0.0,0,0.0,0,0.0,0,2,11.0,0,1.1,,,-2.2224069,0.12820514,0.22157435,0.34740973,1.0
00-0031549,N.Agholor,PHI,WR,2,ATL,0,0,0.0,0,0.0,0,0.0,0,8,107.0,1,16.7,,,9.526331,0.23404256,0.2977273,0.5594729,0.0
00-0031549,N.Agholor,PHI,WR,3,DET,0,0,0.0,0,0.0,0,0.0,0,8,50.0,2,15.0,,,-6.4901457,0.33333334,0.1453634,0.60175437,0.0
00-0031549,N.Agholor,PHI,WR,4,GB,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-0.5300127,0.037037037,0.048913043,0.08979469,1.0
00-0031549,N.Agholor,PHI,WR,5,NYJ,0,0,0.0,0,0.0,0,0.0,0,1,20.0,0,2.0,,,0.68474776,0.10714286,0.36744186,0.4179236,0.0
00-0031549,N.Agholor,PHI,WR,6,MIN,0,0,0.0,0,0.0,0,0.0,0,4,42.0,0,4.2,,,0.12828828,0.17073171,0.272,0.44649756,0.0
00-0031549,N.Agholor,PHI,WR,7,DAL,0,0,0.0,0,0.0,0,0.0,0,2,24.0,0,2.4,,,1.4110547,0.12,0.24080268,0.34856188,0.0
00-0031549,N.Agholor,PHI,WR,8,BUF,0,0,0.0,0,0.0,2,7.0,0,4,7.0,0,1.4,,-0.40691718,-2.3806455,0.16666667,0.008264462,0.25578514,1.0
00-0031549,N.Agholor,PHI,WR,9,CHI,0,0,0.0,0,0.0,0,0.0,0,3,21.0,0,2.1,,,-2.378945,0.20512821,0.34983498,0.5525768,0.0
00-0031549,N.Agholor,PHI,WR,11,NE,0,0,0.0,0,0.0,0,0.0,0,4,40.0,0,4.0,,,-3.9656787,0.23684211,0.21823205,0.5080256,1.0
00-0031549,N.Agholor,PHI,WR,13,MIA,0,0,0.0,0,0.0,0,0.0,0,3,41.0,0,6.1,,,1.7055938,0.13333334,0.111597374,0.27811816,1.0
00-0031590,J.Ajayi,PHI,RB,12,SEA,0,0,0.0,0,0.0,6,16.0,0,0,0.0,0,1.6,,-0.8958153,,,,,0.0
00-0031590,J.Ajayi,PHI,RB,13,MIA,0,0,0.0,0,0.0,2,9.0,0,0,0.0,0,0.9,,-1.03046,,,,,1.0
00-0031590,J.Ajayi,PHI,RB,14,NYG,0,0,0.0,0,0.0,2,5.0,0,0,0.0,0,0.5,,-0.0051747393,-0.8341119,0.02,0.0031847134,0.0322293,1.0
00-0032599,J.Perkins,PHI,TE,14,NYG,0,0,0.0,0,0.0,0,0.0,0,5,37.0,0,3.7,,,1.9534416,0.1,0.08598726,0.21019109,1.0
00-0032599,J.Perkins,PHI,TE,16,DAL,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,,,-4.9003797,0.05,0.12315271,0.1612069,1.0
00-0032599,J.Perkins,PHI,TE,17,NYG,0,0,0.0,0,0.0,0,0.0,0,4,50.0,1,11.0,,,4.183182,0.15,0.23920266,0.39244187,0.0
00-0032780,J.Howard,PHI,RB,1,WAS,0,0,0.0,0,0.0,6,44.0,0,2,11.0,0,5.5,,2.525741,-0.8148185,0.07692308,-0.002915452,0.1133438,1.0
00-0032780,J.Howard,PHI,RB,2,ATL,0,0,0.0,0,0.0,8,18.0,0,1,8.0,0,2.6,,-2.4229255,0.4785567,0.021276595,0.0045454544,0.035096712,0.0
00-0032780,J.Howard,PHI,RB,3,DET,0,0,0.0,0,0.0,11,37.0,1,0,0.0,0,9.7,,-0.7285563,-0.7706531,0.027777778,0.012531328,0.050438598,0.0
00-0032780,J.Howard,PHI,RB,4,GB,0,0,0.0,0,0.0,15,87.0,2,3,28.0,1,29.5,,6.4292974,1.2298682,0.14814815,-0.0054347827,0.21841787,1.0
00-0032780,J.Howard,PHI,RB,5,NYJ,0,0,0.0,0,0.0,13,62.0,1,0,0.0,0,12.2,,0.8754859,,,,,0.0
00-0032780,J.Howard,PHI,RB,6,MIN,0,0,0.0,0,0.0,13,49.0,0,0,0.0,0,4.9,,-2.8388834,,,,,0.0
00-0032780,J.Howard,PHI,RB,7,DAL,0,0,0.0,0,0.0,11,50.0,0,2,6.0,0,5.6,,-0.83597594,0.09059148,0.08,-0.0033444816,0.11765886,0.0
00-0032780,J.Howard,PHI,RB,8,BUF,0,0,0.0,0,0.0,23,96.0,1,1,15.0,0,17.1,,-1.312334,0.8111013,0.083333336,-0.03305785,0.1018595,1.0
00-0032780,J.Howard,PHI,RB,9,CHI,0,0,0.0,0,0.0,19,82.0,1,1,1.0,0,14.3,,-2.1443098,-0.15630403,0.025641026,0.0033003301,0.04077177,0.0
00-0032950,C.Wentz,PHI,QB,1,WAS,28,39,313.0,3,0.0,4,5.0,0,0,0.0,0,25.02,17.38984,1.8460516,,,,,1.0
00-0032950,C.Wentz,PHI,QB,2,ATL,25,43,231.0,1,2.0,3,3.0,1,0,0.0,0,17.54,-5.42511,0.95521426,,,,,0.0
00-0032950,C.Wentz,PHI,QB,3,DET,19,36,259.0,2,0.0,4,33.0,0,0,0.0,0,21.66,3.0773153,-0.0050378507,,,,,0.0
00-0032950,C.Wentz,PHI,QB,4,GB,16,27,160.0,3,0.0,6,13.0,0,0,0.0,0,19.7,8.391636,0.30025378,,,,,1.0
